,Unnamed: 0,scaled_input_age,scaled_input_capital-gain,scaled_input_capital-loss,scaled_input_hours-per-week,scaled_input_workclass,scaled_input_education,scaled_input_marital-status,scaled_input_occupation,scaled_input_relationship,scaled_input_race,scaled_input_sex,scaled_input_native-country,scaled_input_class,origin_input_age,origin_input_capital-gain,origin_input_capital-loss,origin_input_hours-per-week,origin_input_workclass,origin_input_education,origin_input_marital-status,origin_input_occupation,origin_input_relationship,origin_input_race,origin_input_sex,origin_input_native-country,origin_input_class,scaled_adv_age,scaled_adv_capital-gain,scaled_adv_capital-loss,scaled_adv_hours-per-week,scaled_adv_workclass,scaled_adv_education,scaled_adv_marital-status,scaled_adv_occupation,scaled_adv_relationship,scaled_adv_race,scaled_adv_sex,scaled_adv_native-country,origin_adv_age,origin_adv_capital-gain,origin_adv_capital-loss,origin_adv_hours-per-week,origin_adv_workclass,origin_adv_education,origin_adv_marital-status,origin_adv_occupation,origin_adv_relationship,origin_adv_race,origin_adv_sex,origin_adv_native-country,running_time,Predict_Success,Attack_Success?,ground_truth,prediction,adv_prediction,eval_L1,eval_L2,eval_Linf,eval_Sen,eval_Mahalanobis,eval_Sparsity,eval_Neighbour_Distance
0,0,0.136986301369863,0.0,0.0,0.3775510204081632,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,27.0,0.0,0.0,38.0,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,<=50K,0.21684016,0.8078218,0.117383026,0.5222123,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,32.82933,80781.375,511.32047,52.176807,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,5.856438875198364,Y,Y,<=50K,<=50K,>50K,1.1497199642219738,0.832861549058081,0.8078218,3.4456414819280266,0.0676579001811221,4,0.7563710023292011
1,0,0.3835616438356165,0.0,0.0,0.3979591836734693,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,45.00000000000001,0.0,0.0,40.0,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,<=50K,0.38380235,0.002435108,0.00035384073,0.39839524,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,45.01757,243.50836,1.5413302,40.042732,State-gov,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,5.856438875198364,Y,Y,<=50K,<=50K,>50K,0.003465711220914251,0.0025105853523333214,0.002435108,0.01038655082869027,0.00020394786777487957,4,0.002510585352333312
2,0,0.1643835616438356,0.0,0.0,0.5510204081632653,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,29.0,0.0,0.0,55.0,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,>50K,0.13474512,0.0,0.0,0.49732822,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,26.836393,0.0,0.0,49.738167,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Black,Male,United-States,5.856438875198364,Y,N,>50K,>50K,>50K,0.08333062980710088,0.06132934283713247,0.053692188163265264,0.146191320125806,0.00903251142878834,2,0.06132934283713247
3,0,0.1780821917808219,0.0,0.0,0.3979591836734693,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,30.0,0.0,0.0,40.0,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,<=50K,0.24188796,0.6454751,0.09379274,0.51354814,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,34.65782,64546.863,408.56116,51.327717,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,5.856438875198364,Y,Y,<=50K,<=50K,>50K,0.9186625645457088,0.6654826561822732,0.6454751,2.75317631431893,0.054060798795513315,4,0.6643344592750782
4,0,0.1643835616438356,0.022020220202202,0.0,0.5,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,29.0,2202.0,0.0,50.00000000000001,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,<=50K,0.1879158,0.26007837,0.034591768,0.54263043,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,30.717854,26007.576,150.68175,54.177784,Self-emp-not-inc,Some-college,Divorced,Craft-repair,Not-in-family,White,Male,United-States,5.856438875198364,Y,Y,<=50K,<=50K,>50K,0.3388125861539624,0.2454371465417427,0.238058149797798,1.015400934796444,0.019938201527849406,4,0.2454371465417427
5,0,0.4657534246575341,0.0,0.0,0.4693877551020408,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,50.99999999999999,0.0,0.0,47.0,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,>50K,0.42682293,0.0,0.0,0.39886215,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,48.158073,0.0,0.0,40.08849,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,5.856438875198364,Y,Y,>50K,>50K,<=50K,0.10945609975957488,0.08055708776569129,0.07052560510204076,0.19202465368808613,0.011864344927742068,2,0.0023461216839281668
6,0,0.5616438356164384,0.1502415024150241,0.0,0.6020408163265305,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,58.00000000000001,15024.0,0.0,59.99999999999999,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,>50K,0.5298741,0.0,0.0,0.5444874,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,55.68081,0.0,0.0,54.359768,Self-emp-not-inc,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,5.856438875198364,Y,Y,>50K,>50K,<=50K,0.239564654357993,0.16399457576370335,0.1502415024150241,0.6652826985443451,0.015482611245825333,3,0.06361211396461512
7,0,0.0684931506849315,0.0,0.0,0.3979591836734693,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,22.0,0.0,0.0,40.0,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,<=50K,0.39126346,1.0,0.4744636,0.98268193,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,45.56223,99999.0,2066.7634,97.302826,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,Other,Female,United-States,5.856438875198364,Y,Y,<=50K,<=50K,>50K,2.3819566556415994,1.2927478757947912,1.0,6.259373060963844,0.13803529255761168,4,1.2927478757947912
8,0,0.4520547945205479,0.0,0.0,0.3979591836734693,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,50.0,0.0,0.0,40.0,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,<=50K,0.47902977,0.27288553,0.039652467,0.44682637,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,51.969173,27288.28,172.72615,44.788982,Private,Assoc-acdm,Divorced,Sales,Not-in-family,White,Female,United-States,5.856438875198364,Y,Y,<=50K,<=50K,>50K,0.3883801588059828,0.28134406306896875,0.27288553,1.163951910833462,0.022855118469001283,4,0.28134406306896875
9,0,0.4520547945205479,0.031030310303103,0.0,0.3979591836734693,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,50.0,3103.0,0.0,40.0,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,<=50K,0.45390025,0.0496993,0.002712754,0.40130237,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,50.134716,4969.8804,11.816756,40.327633,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,5.856438875198364,N,N,>50K,<=50K,>50K,0.026570385502879833,0.019247670282605742,0.018668989696897002,0.07962980449972644,0.0015635948223896978,4,0.007485581968173782
